,name,address,city,tel
2174,금호벽산아파트경로당,성동구 금호동1가 633번지 ,성동구,없음
2175,왕십리제2경로당,성동구 하왕십리동 1015-11번지 ,성동구,없음
2176,금호베스트빌아파트 제1경로당,성동구 하왕십리동 1052번지 ,성동구,없음
2177,금호벽산아파트 제2경로당,성동구 금호동1가 632번지 ,성동구,없음
2178,금난경로당,성동구 금호동1가 1567-3번지 ,성동구,없음
2179,성심경로당,성동구 옥수동 542-3번지 ,성동구,없음
2180,경마경로당,성동구 성수동1가 685-40번지 ,성동구,없음
2181,금호대우아파트경로당,성동구 금호동4가 800번지 ,성동구,없음
2182,대림강변타운경로당,성동구 응봉동 15번지 ,성동구,없음
2183,구립제일경로당,성동구 하왕십리동 890-98번지 103호,성동구,없음
2184,하왕극동미라주아파트경로당,성동구 하왕십리동 1058번지 ,성동구,없음
2185,금호삼성래미안아파트경로당,성동구 금호동1가 1500번지 ,성동구,없음
2186,금호베스트빌아파트모아경로당,성동구 하왕십리동 1053번지 ,성동구,없음
2187,강변임광아파트경로당,성동구 성수동2가 609-2번지 ,성동구,없음
2188,강변건영아파트,성동구 성수동1가 710번지 ,성동구,없음
2189,한림정경로당,성동구 옥수동 250번지 ,성동구,없음
2190,안정경로당,성동구 하왕십리동 1032-17번지 ,성동구,없음
2191,극동미라주아파트제2경로당,성동구 하왕십리동 1057번지 ,성동구,없음
2192,행당동한신아파트경로당,성동구 행당동 349번지 ,성동구,없음
2193,구립금강경로당,성동구 금호동4가 1168-1번지 ,성동구,없음
2194,성수2차우방아파트경로당,성동구 성수동2가 286번지 ,성동구,없음
2195,현대아파트경로당,성동구 마장동 818번지 ,성동구,없음
2196,동아그린아파트경로당,성동구 성수동1가 708번지 ,성동구,없음
2197,옥향경로당,성동구 옥수동 250번지 ,성동구,없음
2198,성수1차대우아파트경로당,성동구 성수동2가 297-50번지 ,성동구,없음
2199,청구강변아파트경로당,성동구 성수동2가 712번지 ,성동구,없음
2200,송일경로당,성동구 송정동 73-1084번지 ,성동구,없음
2201,행당대림아파트제2경로당,성동구 행당동 317-40번지 ,성동구,없음
2202,한진아파트제1경로당,성동구 행당동 346번지 한진아파트 ,성동구,없음
2203,행당대림아파트제1경로당,성동구 행당동 317-40번지 ,성동구,없음
2204,한양현대아파트경로당,성동구 성수동1가 707번지 ,성동구,없음
2205,한진아파트제2경로당,성동구 행당동 328-1번지 ,성동구,없음
2206,옥수제일경로당,성동구 옥수동 514-18번지 ,성동구,없음
2207,일심할머니경로당,성동구 하왕십리동 971-7번지 ,성동구,없음
2208,성수대우2차아파트경로당,성동구 성수동1가 709번지 ,성동구,없음
2209,중앙하이츠아파트경로당,성동구 용답동 15번지 ,성동구,없음
2210,사근벽산아파트경로당,성동구 사근동 314번지 ,성동구,없음
2211,현대아파트경로당,성동구 옥수동 4번지 ,성동구,없음
2212,한남하이츠아파트경로당,성동구 옥수동 220-1번지 ,성동구,없음
2213,옥수하이츠아파트경로당,성동구 옥수동 101번지 ,성동구,없음
2214,정화경로당,성동구 마장동 513-9번지 ,성동구,없음
2215,중앙경로당,성동구 성수동2가 397-3번지 ,성동구,없음
2216,옥수2경로당,성동구 옥수동 385-4번지 ,성동구,없음
2217,한진아파트경로당,성동구 성수동1가 704번지 ,성동구,없음
2218,마장제6경로당,성동구 마장동 377-2번지 ,성동구,없음
2219,금호3가경로당,성동구 금호동3가 451번지 ,성동구,없음
2220,두산아파트경로당,성동구 금호동3가 1331번지 ,성동구,없음
2221,홍익동경로당,성동구 홍익동 1번지 ,성동구,없음
2222,행당제2경로당,성동구 행당동 306-24번지 ,성동구,없음
2223,신동아아파트경로당,성동구 응봉동 275번지 ,성동구,없음
2224,삼성아파트경로당,성동구 마장동 817번지 ,성동구,없음
2225,상봉경로당,성동구 응봉동 265-305번지 ,성동구,없음
2226,진펄리경로당,성동구 행당동 128-7번지 ,성동구,없음
2227,성수쌍룡아파트경로당,성동구 성수동1가 706번지 ,성동구,없음
2228,극동그린아파트경로당,성동구 옥수동 436번지 ,성동구,없음
2229,용답제2경로당,성동구 용답동 83-5번지 ,성동구,없음
2230,두산아파트경로당,성동구 행당동 345번지 ,성동구,없음
2231,성수현대그린아파트경로당,성동구 성수동1가 33-2번지 ,성동구,없음
2232,삼부아파트경로당,성동구 행당동 147번지 ,성동구,없음
2233,사근제3경로당,성동구 행당동 1-130번지 ,성동구,없음
2234,유정경로당,성동구 옥수동 100번지 ,성동구,없음
2235,금호아파트경로당,성동구 성수동2가 832번지 ,성동구,없음
2236,신동아아파트경로당,성동구 행당동 344번지 ,성동구,없음
2237,중앙경로당,성동구 응봉동 200-1번지 ,성동구,없음
2238,송정동경로당,성동구 송정동 72-37번지 ,성동구,없음
2239,성삼경로당,성동구 성수동2가 299-240번지 ,성동구,없음
2240,경동할머니경로당,성동구 성수동2가 302-20번지 ,성동구,없음
2241,경동경로당,성동구 성수동2가 301-26번지 ,성동구,없음
2242,뚝섬실버문화센터,성동구 성수동2가 744-1번지 ,성동구,없음
2243,큰우물경로당,성동구 하왕십리동 515번지 ,성동구,없음
2244,대림1차아파트경로당,성동구 응봉동 100번지 ,성동구,없음
2245,대림2차아파트경로당,성동구 응봉동 97번지 ,성동구,없음
2246,금북경로당,성동구 금호동2가 468-1번지 ,성동구,없음
2247,세림아파트경로당,성동구 마장동 784번지 ,성동구,없음
2248,당현경로당,성동구 하왕십리동 331-2번지 ,성동구,없음
2249,관정경로당,성동구 상왕십리동 8-10번지 ,성동구,없음
2250,청계벽산아파트경로당,성동구 상왕십리동 258번지 ,성동구,없음
2251,일심경로당,성동구 하왕십리동 989-49번지 ,성동구,없음
2252,한신무학아파트경로당,성동구 하왕십리동 990번지 ,성동구,없음
2253,무학현대아파트경로당,성동구 하왕십리동 992번지 ,성동구,없음
2254,금호노우회경로당,성동구 금호동1가 168-147번지 ,성동구,없음
2255,금남경로당,성동구 금호동3가 1266번지 ,성동구,없음
2256,금호4가경로당,성동구 금호동4가 1535번지 ,성동구,없음
2257,응산경로당,성동구 옥수동 550-21번지 ,성동구,없음
2258,매봉경로당,성동구 옥수동 553-24번지 ,성동구,없음
2259,성일경로당,성동구 성수동1가 513번지 ,성동구,없음
2260,상원경로당,성동구 성수동1가 656-174번지 ,성동구,없음
2261,성수1가1동경로당,성동구 성수동1가 271-2번지 ,성동구,없음
2262,구립새촌경로당,성동구 성수동1가 656-106번지 ,성동구,없음
2263,금호대우제2아파트경로당,성동구 금호동4가 801번지 ,성동구,없음
2264,극동아파트경로당,성동구 옥수동 428번지 ,성동구,없음
2265,마장제4경로당,성동구 마장동 520-9번지 ,성동구,없음
2266,금옥경로당,성동구 금호동4가 산 28-1번지 ,성동구,없음
2267,서울숲실버문화센터,성동구 성수동1가 656-235번지 ,성동구,없음
2268,금호2가경로당,성동구 금호동2가 산 14번지 ,성동구,없음
2269,사근하이츠아파트경로당,성동구 사근동 199번지 ,성동구,없음
2270,구립용답제1경로당,성동구 용답동 19-8번지 ,성동구,없음
2271,구립교풍정경로당,성동구 하왕십리동 339-66번지 ,성동구,없음
2272,정우회경로당,성동구 금호동4가 1095번지 ,성동구,없음
2273,도선동경로당,성동구 도선동 373-1번지 ,성동구,없음
2274,현대아파트경로당,성동구 응봉동 98번지 ,성동구,없음
2275,새마을경로당,성동구 금호동3가 산 2번지 ,성동구,없음
2276,금일경로당,성동구 금호동1가 산 1-71번지 ,성동구,없음
2277,성원경로당,성동구 성수동1가 13-21번지 ,성동구,없음
2278,동아아파트경로당,성동구 성수동1가 656-32번지 ,성동구,없음
2279,행당두산위브제2경로당,성동구 행당동 행당두산위브제2아파트 ,성동구,없음
2280,양지경로당,성동구 하왕십리동 597-4번지 ,성동구,없음
2281,관우물경로당,성동구 하왕십리동 727-2번지 ,성동구,없음
2282,무학경로당,성동구 하왕십리동 산 7번지 ,성동구,없음
2283,구립마장동제2경로당,성동구 마장동 780-1번지 ,성동구,없음
2284,마장제3경로당,성동구 마장동 497-3번지 ,성동구,없음
2285,사근제1경로당,성동구 사근동 200-9번지 ,성동구,없음
2286,사근제2경로당,성동구 사근동 282-8번지 ,성동구,없음
2287,행당제1경로당,성동구 행당동 105-6번지 ,성동구,없음
2288,응봉경로당,성동구 행당동 341-45번지 ,성동구,없음
2289,세일경로당,금천구 독산동 ,금천구,없음
2290,각산아파트경로당,금천구 독산동 ,금천구,없음
2291,각산아파트경로당,금천구 독산동 ,금천구,없음
2292,우정경로당,금천구 가산동 238-3번지 ,금천구,없음
2293,구룡경로당,금천구 독산동 952-25번지 ,금천구,없음
2294,철쭉경로당,금천구 독산동 1112번지 ,금천구,없음
2295,두산아파트 C지구 경로당,금천구 가산동 두산위브아파트 ,금천구,없음
2296,남서울힐스테이트경로당,금천구 시흥동 789번지 힐스테이트 관리동 1층 ,금천구,없음
2297,라이프아파트 꽃마음경로당,금천구 독산동 1131번지 ,금천구,없음
2298,벽산아파트3단지경로당,금천구 시흥동 1006번지 벽산3단지아파트 ,금천구,없음
2299,벽산아파트 5단지 경로당,금천구 시흥동 1013번지 벽산5단지아파트 ,금천구,없음
2300,주공14단지아파트경로당,금천구 독산동 1088번지 주공14단지아파트 ,금천구,없음
2301,계룡아파트경로당,금천구 독산동 332-14번지 ,금천구,없음
2302,삼익아파트경로당,금천구 시흥동 5-13번지 삼익아파트 ,금천구,없음
2303,건영아파트경로당,금천구 시흥동 384-12번지 ,금천구,없음
2304,현대빌라경로당,금천구 시흥동 982번지 ,금천구,없음
2305,복지경로당,금천구 독산동 1010번지 ,금천구,없음
2306,한신아파트경로당,금천구 독산동 1095번지 한신아파트 ,금천구,없음
2307,참새공원 경로당,금천구 독산동 1088-2번지 ,금천구,없음
2308,관악우방아파트 경로당,금천구 시흥동 1011번지 관악우방아파트 ,금천구,없음
2309,시흥금강아파트경로당,금천구 시흥동 1008번지 ,금천구,없음
2310,금천이랜드 해가든아파트 경로당,금천구 독산동 1143번지 105 105동 1501호,금천구,없음
2311,백운한비치2차아파트경로당,금천구 시흥동 1018번지 ,금천구,없음
2312,목련아파트경로당,금천구 시흥동 118-9번지 ,금천구,없음
2313,벽산아파트제1단지경로당,금천구 시흥동 1010번지 ,금천구,없음
2314,산복(벽산아파트제2단지임대)경로당,금천구 시흥동 1010번지 ,금천구,없음
2315,벽산아파트3단지경로당,금천구 시흥동 1006번지 ,금천구,없음
2316,시흥2동 벽산아파트 5단지경로당,금천구 시흥동 1006번지 벽산5단지아파트 ,금천구,없음
2317,관악우방아파트경로당,금천구 시흥동 1011번지 관악우방아파트 ,금천구,없음
2318,현대빌라경로당,금천구 시흥동 982번지 ,금천구,없음
2319,중앙하이츠빌라경로당,금천구 시흥동 1005번지 ,금천구,없음
2320,삼익아파트경로당,금천구 시흥동 5-13번지 ,금천구,없음
2321,건영아파트경로당,금천구 시흥동 384-12번지 ,금천구,없음
2322,감로천경로당,금천구 독산동 917번지 ,금천구,없음
2323,정심경로당,금천구 독산동 196-8번지 ,금천구,없음
2324,구룡경로당,금천구 독산동 952-25번지 ,금천구,없음
2325,문성경로당,금천구 독산동 980-44번지 ,금천구,없음
2326,효정경로당,금천구 시흥동 ,금천구,없음
2327,산장경로당,금천구 시흥동 243-31번지 ,금천구,없음
2328,금산경로당,금천구 시흥동 948-14번지 ,금천구,없음
2329,박산경로당,금천구 시흥동 973번지 ,금천구,없음
2330,장수경로당,금천구 시흥동 8-9번지 ,금천구,없음
2331,신흥경로당,금천구 시흥동 산 126-13번지 ,금천구,없음
2332,읍내경로당,금천구 시흥동 921-29번지 ,금천구,없음
2333,탑동경로당,금천구 시흥동 ,금천구,없음
2334,시흥1동 대명경로당,금천구 시흥동 895-5번지 ,금천구,없음
2335,새재미경로당,금천구 시흥동 855번지 ,금천구,없음
2336,공단경로당,금천구 가산동 547-88번지 ,금천구,없음
2337,두산아파트 A지구 경로당,금천구 가산동 770번지 ,금천구,없음
2338,우창경로당,금천구 가산동 547-44번지 ,금천구,없음
2339,두산아파트 C지구 경로당,금천구 가산동 769번지 ,금천구,없음
